benefit_id,benefit_number1,benefit_number2,benefit_type,brand_id,card_code,category_id
3106,1000,0,WND,107,6021,9
3107,1000,0,WND,107,6022,9
3108,1000,0,WND,107,6023,9
3109,20,0,PGP,105,3251,9
3110,20,0,PBD,105,3860,9
3111,5,0,PBD,105,3874,9
3112,20,0,PGP,105,3943,9
3113,5,0,PBD,105,3973,9
3114,100000,999.99,FND,105,3976,9
3115,5000,0,WND,105,3978,9
3116,20,0,PBD,105,3979,9
3117,20,0,PBD,105,3991,9
3118,20,0,PND,105,3992,9
3119,50,0,PBD,105,4001,9
3120,3000,0,WND,105,4060,9
3121,10000,0,WBD,105,4064,9
3122,1.5,0,PBD,105,4066,9
3123,2.5,0,PGP,105,4068,9
3124,30,0,PBD,105,4070,9
3125,10,0,PND,105,4083,9
3126,20,0,PBD,105,4089,9
3127,1000,0,WND,105,6011,9
3128,1000,0,WND,105,6012,9
3129,1000,0,WND,105,6013,9
3130,1000,0,WND,105,6014,9
3131,1000,0,WND,105,6015,9
3132,1000,0,WND,105,6016,9
3133,1000,0,WND,105,6021,9
3134,1000,0,WND,105,6022,9
3135,1000,0,WND,105,6023,9
3136,5,0,PBD,100,3973,9
3137,100000,999.99,FND,100,3976,9
3138,20,0,PBD,100,3979,9
3139,20,0,PBD,100,3991,9
3140,20,0,PND,100,3992,9
3141,50,0,PBD,100,4001,9
3142,30,0,PBD,100,4004,9
3143,3000,0,WND,100,4060,9
3144,50,0,PND,100,4061,9
3145,50,0,PND,100,4062,9
3146,10000,0,WBD,100,4064,9
3147,1.5,0,PBD,100,4066,9
3148,2.5,0,PGP,100,4068,9
3149,30,0,PBD,100,4070,9
3150,10,0,PND,100,4083,9
3151,20,0,PBD,100,4089,9
3152,4,0,PGP,100,4092,9
3153,20,0,PBD,100,4118,9
3154,100,0,PBD,100,4148,9
3155,5,0,PBD,100,4189,9
3156,1000,0,WND,100,6011,9
3157,1000,0,WND,100,6012,9
3158,1000,0,WND,100,6013,9
3159,1000,0,WND,100,6014,9
3160,1000,0,WND,100,6015,9
3161,1000,0,WND,100,6016,9
3162,5,0,PBD,102,3973,9
3163,100000,999.99,FND,102,3976,9
3164,50,0,PBD,102,4001,9
3165,3000,0,WND,102,4060,9
3166,30,0,PBD,102,4070,9
3167,10,0,PND,102,4083,9
3168,100,0,PBD,102,4148,9
3169,5,0,PBD,103,3973,9
3170,100000,999.99,FND,103,3976,9
3171,20,0,PBD,103,3979,9
3172,20,0,PBD,103,3991,9
3173,20,0,PND,103,3992,9
3174,3000,0,WND,103,4060,9
3175,10,0,PND,103,4083,9
3176,100,0,PBD,103,4148,9
3177,20,0,PBD,101,3991,9
3178,20,0,PND,101,3992,9
3179,50,0,PBD,101,4001,9
3180,30,0,PBD,101,4004,9
3181,50,0,PND,101,4061,9
3182,50,0,PND,101,4062,9
3183,10000,0,WBD,101,4064,9
3184,1.5,0,PBD,101,4066,9
3185,2.5,0,PGP,101,4068,9
3186,30,0,PBD,101,4070,9
3187,20,0,PBD,101,4089,9
3188,4,0,PGP,101,4092,9
3189,20,0,PBD,101,4118,9
3190,100,0,PBD,101,4148,9
3191,5,0,PBD,101,4189,9
3192,4,0,PBD,137,16,10
3193,4,0,PBD,137,20,10
3194,60,0,LBD,137,291,10
3195,60,0,LBD,137,472,10
3196,60,0,LBD,137,476,10
3197,1,0,PGP,137,1375,10
3198,1,0,PGP,137,1376,10
3199,60,0,LBD,137,2264,10
3200,1000,2,FGP,137,2804,10
3201,2000,0,WBD,137,2927,10
3202,1500,3,FGP,137,2979,10
3203,1000,3,FGP,137,2981,10
3204,40,0,LGP,137,2992,10
3205,60,0,LBD,137,3065,10
3206,60,0,LBD,137,3375,10
3207,1,0,PGP,137,3382,10
3208,40,0,LBD,137,3459,10
3209,110,0,LGP,137,3486,10
3210,60,0,LBD,137,3573,10
3211,40,0,LBD,137,3616,10
3212,5,0,PGP,137,3634,10
3213,60,0,LBD,137,3649,10
3214,250,0,LBD,137,3651,10
3215,3,0,PGP,137,3656,10
3216,20000,0,NGP,137,3671,10
3217,5,0,PBD,137,3717,10
3218,10,0,PBD,137,3724,10
3219,3,0,PGP,137,3834,10
3220,100,0,LGP,137,3843,10
3221,20000,200,FGP,137,3863,10
3222,1000,0,WBD,137,3899,10
3223,1,0,PGP,137,3900,10
3224,2000,0,WBD,137,3912,10
3225,3000,0,WBD,137,3915,10
3226,60,0,LBD,137,3927,10
3227,1,0,PCB,137,3996,10
3228,100,0,LBD,137,4104,10
3229,60,0,LND,137,4137,10
3230,5,0,PND,137,4195,10
3231,0.5,0,PCB,137,4197,10
3232,4,0,PBD,136,16,10
3233,4,0,PBD,136,20,10
3234,60,0,LBD,136,291,10
3235,60,0,LBD,136,472,10
3236,60,0,LBD,136,476,10
3237,1,0,PGP,136,1375,10
3238,1,0,PGP,136,1376,10
3239,60,0,LBD,136,2264,10
3240,1000,2,FGP,136,2804,10
3241,2000,0,WBD,136,2927,10
3242,1500,3,FGP,136,2979,10
3243,1000,3,FGP,136,2981,10
3244,40,0,LGP,136,2992,10
3245,60,0,LBD,136,3065,10
3246,60,0,LBD,136,3375,10
3247,1,0,PGP,136,3382,10
3248,40,0,LBD,136,3459,10
3249,110,0,LGP,136,3486,10
3250,60,0,LBD,136,3573,10
3251,40,0,LBD,136,3616,10
3252,5,0,PGP,136,3634,10
3253,60,0,LBD,136,3649,10
3254,250,0,LBD,136,3651,10
3255,3,0,PGP,136,3656,10
3256,20000,0,NGP,136,3671,10
3257,5,0,PBD,136,3717,10
3258,10,0,PBD,136,3724,10
3259,3,0,PGP,136,3834,10
3260,100,0,LGP,136,3843,10
3261,20000,200,FGP,136,3863,10
3262,1000,0,WBD,136,3899,10
3263,1,0,PGP,136,3900,10
3264,2000,0,WBD,136,3912,10
3265,3000,0,WBD,136,3915,10
3266,60,0,LBD,136,3927,10
3267,1,0,PCB,136,3996,10
3268,100,0,LBD,136,4104,10
3269,20,0,PND,136,4137,10
3270,5,0,PND,136,4195,10
3271,0.5,0,PCB,136,4197,10
3272,4,0,PBD,138,16,10
3273,4,0,PBD,138,20,10
3274,60,0,LBD,138,291,10
3275,60,0,LBD,138,472,10
3276,60,0,LBD,138,476,10
3277,1,0,PGP,138,1375,10
3278,1,0,PGP,138,1376,10
3279,60,0,LBD,138,2264,10
3280,1000,2,FGP,138,2804,10
3281,2000,0,WBD,138,2927,10
3282,10,0,LGP,138,2992,10
3283,60,0,LBD,138,3065,10
3284,60,0,LBD,138,3375,10
3285,40,0,LBD,138,3459,10
3286,110,0,LGP,138,3486,10
3287,60,0,LBD,138,3573,10
3288,5,0,PGP,138,3634,10
3289,60,0,LBD,138,3649,10
3290,160.82,0,LBD,138,3651,10
3291,20000,0,NGP,138,3671,10
3292,10,0,PBD,138,3724,10
3293,30,0,LGP,138,3843,10
3294,20000,200,FGP,138,3863,10
3295,1000,0,WBD,138,3899,10
3296,2000,0,WBD,138,3912,10
3297,3000,0,WBD,138,3915,10
3298,60,0,LBD,138,3927,10
3299,1,0,PCB,138,3996,10
3300,100,0,LBD,138,4104,10
3301,20,0,PND,138,4137,10
3302,0.5,0,PCB,138,4197,10
3303,4,0,PBD,139,16,10
3304,4,0,PBD,139,20,10
3305,60,0,LBD,139,291,10
3306,60,0,LBD,139,472,10
3307,60,0,LBD,139,476,10
3308,1,0,PGP,139,1375,10
3309,1,0,PGP,139,1376,10
3310,60,0,LBD,139,2264,10
3311,1000,2,FGP,139,2804,10
3312,1500,3,FGP,139,2979,10
3313,1000,3,FGP,139,2981,10
3314,40,0,LGP,139,2992,10
3315,60,0,LBD,139,3065,10
3316,60,0,LBD,139,3375,10
3317,1,0,PGP,139,3382,10
3318,40,0,LBD,139,3459,10
3319,110,0,LGP,139,3486,10
3320,60,0,LBD,139,3573,10
3321,40,0,LBD,139,3616,10
3322,5,0,PGP,139,3634,10
3323,60,0,LBD,139,3649,10
3324,3,0,PGP,139,3656,10
3325,20000,0,NGP,139,3671,10
3326,5,0,PBD,139,3717,10
3327,10,0,PBD,139,3724,10
3328,3,0,PGP,139,3834,10
3329,100,0,LGP,139,3843,10
3330,20000,200,FGP,139,3863,10
3331,1000,0,WBD,139,3899,10
3332,1,0,PGP,139,3900,10
3333,2000,0,WBD,139,3912,10
3334,3000,0,WBD,139,3915,10
3335,60,0,LBD,139,3927,10
3336,1,0,PCB,139,3996,10
3337,100,0,LBD,139,4104,10
3338,20,0,PND,139,4137,10
3339,5,0,PND,139,4195,10
3340,0.5,0,PCB,139,4197,10
3341,4,0,PGP,117,31,10
3342,40,0,LBD,117,236,10
3343,120,0,LBD,117,287,10
3344,60,0,LBD,117,289,10
3345,6000,0,WND,117,297,10
3346,50,0,LCB,117,353,10
3347,50,0,LGP,117,354,10
3348,50,0,LCB,117,375,10
3349,100,0,LBD,117,440,10
3350,80,0,LGP,117,1495,10
3351,40,0,LBD,117,2368,10
3352,100,0,LGP,117,3251,10
3353,5,0,PBD,117,3420,10
3354,60,0,LBD,117,3500,10
3355,1,0,PGP,117,3511,10
3356,0.5,0,PGP,117,3654,10
3357,100,0,LBD,117,3666,10
3358,0.5,0,PGP,117,3711,10
3359,80,0,LBD,117,3725,10
3360,100,0,LBD,117,3726,10
3361,5,0,PGP,117,3872,10
3362,150,0,LGP,117,3881,10
3363,60,0,LGP,117,3888,10
3364,50,0,LBD,117,3889,10
3365,60,0,LBD,117,3918,10
3366,60,0,LGP,117,3924,10
3367,1,0,PGP,117,3925,10
3368,40,0,LBD,117,3929,10
3369,120,0,LBD,117,3938,10
3370,100,0,LGP,117,3943,10
3371,2000,0,WBD,117,3947,10
3372,3,0,PGP,117,3953,10
3373,1,0,PGP,117,3957,10
3374,60,0,LBD,117,3958,10
3375,7,0,PND,117,4060,10
3376,60,0,LGP,117,4065,10
3377,60,0,LGP,117,4068,10
3378,100,0,LBD,117,4069,10
3379,60,0,LGP,117,4073,10
3380,60,0,LGP,117,4074,10
3381,60,0,LGP,117,4075,10
3382,80,0,LGP,117,4076,10
3383,60,0,LGP,117,4079,10
3384,60,0,LGP,117,4080,10
3385,5,0,PND,117,4084,10
3386,10,0,PBD,117,4108,10
3387,5,0,PND,117,4142,10
3388,5,0,PGP,117,4176,10
3389,60,0,LGP,117,4196,10
3390,80,0,LBD,117,6001,10
3391,80,0,LBD,117,6003,10
3392,5,0,PND,117,6013,10
3393,5,0,PND,117,6015,10
3394,5,0,PND,117,6016,10
3395,5,0,PND,117,6022,10
3396,5,0,PND,117,6023,10
3397,4,0,PGP,111,31,10
3398,40,0,LBD,111,236,10
3399,120,0,LBD,111,287,10
3400,60,0,LBD,111,289,10
3401,6000,0,WND,111,297,10
3402,50,0,LCB,111,353,10
3403,50,0,LGP,111,354,10
3404,50,0,LCB,111,375,10
3405,100,0,LBD,111,440,10
3406,80,0,LGP,111,1495,10
3407,40,0,LBD,111,2368,10
3408,100,0,LGP,111,3251,10
3409,5,0,PBD,111,3420,10
3410,60,0,LBD,111,3500,10
3411,1,0,PGP,111,3511,10
3412,0.5,0,PGP,111,3654,10
3413,100,0,LBD,111,3666,10
3414,0.5,0,PGP,111,3711,10
3415,80,0,LBD,111,3725,10
3416,100,0,LBD,111,3726,10
3417,5,0,PGP,111,3872,10
3418,150,0,LGP,111,3881,10
3419,60,0,LGP,111,3888,10
3420,50,0,LBD,111,3889,10
3421,60,0,LBD,111,3918,10
3422,60,0,LGP,111,3924,10
3423,1,0,PGP,111,3925,10
3424,40,0,LBD,111,3929,10
3425,120,0,LBD,111,3938,10
3426,100,0,LGP,111,3943,10
3427,2000,0,WBD,111,3947,10
3428,3,0,PGP,111,3953,10
3429,1,0,PGP,111,3957,10
3430,60,0,LBD,111,3958,10
3431,7,0,PND,111,4060,10
3432,60,0,LGP,111,4065,10
3433,60,0,LGP,111,4068,10
3434,100,0,LBD,111,4069,10
3435,60,0,LGP,111,4073,10
3436,60,0,LGP,111,4074,10
3437,60,0,LGP,111,4075,10
3438,80,0,LGP,111,4076,10
3439,60,0,LGP,111,4079,10
3440,60,0,LGP,111,4080,10
3441,5,0,PND,111,4084,10
3442,10,0,PBD,111,4108,10
3443,5,0,PND,111,4142,10
3444,5,0,PGP,111,4176,10
3445,60,0,LGP,111,4196,10
3446,80,0,LBD,111,6001,10
3447,80,0,LBD,111,6003,10
3448,5,0,PND,111,6013,10
3449,5,0,PND,111,6015,10
3450,5,0,PND,111,6016,10
3451,5,0,PND,111,6022,10
3452,5,0,PND,111,6023,10
3453,4,0,PGP,123,31,10
3454,40,0,LBD,123,236,10
3455,120,0,LBD,123,287,10
3456,60,0,LBD,123,289,10
3457,100,0,LGP,123,3251,10
3458,100,0,LBD,123,3666,10
3459,80,0,LBD,123,3725,10
3460,100,0,LBD,123,3726,10
3461,5,0,PGP,123,3872,10
3462,150,0,LGP,123,3881,10
3463,120,0,LBD,123,3938,10
3464,100,0,LGP,123,3943,10
3465,3,0,PGP,123,3953,10
3466,10,0,PBD,123,4108,10
3467,5,0,PGP,123,4176,10
3468,80,0,LBD,123,6001,10
3469,80,0,LBD,123,6003,10
3470,5,0,PND,123,6013,10
3471,5,0,PND,123,6015,10
3472,5,0,PND,123,6016,10
3473,5,0,PND,123,6022,10
3474,5,0,PND,123,6023,10
3475,4,0,PGP,130,31,10
3476,40,0,LBD,130,236,10
3477,120,0,LBD,130,287,10
3478,60,0,LBD,130,289,10
3479,6000,0,WND,130,297,10
3480,50,0,LCB,130,353,10
3481,50,0,LGP,130,354,10
3482,50,0,LCB,130,375,10
3483,100,0,LBD,130,440,10
3484,80,0,LGP,130,1495,10
3485,40,0,LBD,130,2368,10
3486,100,0,LGP,130,3251,10
3487,5,0,PBD,130,3420,10
3488,60,0,LBD,130,3500,10
3489,1,0,PGP,130,3511,10
3490,0.5,0,PGP,130,3654,10
3491,100,0,LBD,130,3666,10
3492,0.5,0,PGP,130,3711,10
3493,80,0,LBD,130,3725,10
3494,100,0,LBD,130,3726,10
3495,5,0,PGP,130,3872,10
3496,150,0,LGP,130,3881,10
3497,60,0,LGP,130,3888,10
3498,50,0,LBD,130,3889,10
3499,60,0,LBD,130,3918,10
3500,60,0,LGP,130,3924,10
3501,1,0,PGP,130,3925,10
3502,40,0,LBD,130,3929,10
3503,120,0,LBD,130,3938,10
3504,100,0,LGP,130,3943,10
3505,2000,0,WBD,130,3947,10
3506,3,0,PGP,130,3953,10
3507,1,0,PGP,130,3957,10
3508,60,0,LBD,130,3958,10
3509,7,0,PND,130,4060,10
3510,60,0,LGP,130,4065,10
3511,60,0,LGP,130,4068,10
3512,100,0,LBD,130,4069,10
3513,60,0,LGP,130,4073,10
3514,60,0,LGP,130,4074,10
3515,60,0,LGP,130,4075,10
3516,80,0,LGP,130,4076,10
3517,60,0,LGP,130,4079,10
3518,60,0,LGP,130,4080,10
3519,5,0,PND,130,4084,10
3520,10,0,PBD,130,4108,10
3521,5,0,PND,130,4142,10
3522,5,0,PGP,130,4176,10
3523,60,0,LGP,130,4196,10
3524,80,0,LBD,130,6003,10
3525,5,0,PND,130,6013,10
3526,5,0,PND,130,6015,10
3527,5,0,PND,130,6016,10
3528,5,0,PND,130,6022,10
3529,5,0,PND,130,6023,10
3530,4,0,PGP,119,31,10
3531,60,0,LGP,119,1572,10
3532,60,0,LGP,119,1573,10
3533,0.5,0,PGP,119,3654,10
3534,0.5,0,PGP,119,3711,10
3535,60,0,LBD,119,3851,10
3536,60,0,LBD,119,3852,10
3537,60,0,LBD,119,3853,10
3538,60,0,LBD,119,3875,10
3539,60,0,LBD,119,3876,10
3540,60,0,LBD,119,3877,10
3541,40,0,LGP,119,3882,10
3542,60,0,LBD,119,3918,10
3543,1,0,PGP,119,3925,10
3544,1,0,PGP,119,3957,10
3545,100,0,LBD,119,4069,10
3546,5,0,PND,119,4084,10
3547,5,0,PND,119,4142,10
3548,5,0,PGP,119,4176,10
3549,5,0,PND,119,6022,10
3550,5,0,PND,119,6023,10
3551,4,0,PGP,113,31,10
3552,60,0,LGP,113,1572,10
3553,60,0,LGP,113,1573,10
3554,0.5,0,PGP,113,3654,10
3555,0.5,0,PGP,113,3711,10
3556,60,0,LBD,113,3851,10
3557,60,0,LBD,113,3852,10
3558,60,0,LBD,113,3853,10
3559,60,0,LBD,113,3875,10
3560,60,0,LBD,113,3876,10
3561,60,0,LBD,113,3877,10
3562,40,0,LGP,113,3882,10
3563,60,0,LBD,113,3918,10
3564,1,0,PGP,113,3925,10
3565,1,0,PGP,113,3957,10
3566,100,0,LBD,113,4069,10
3567,5,0,PND,113,4084,10
3568,5,0,PND,113,4142,10
3569,5,0,PGP,113,4176,10
3570,5,0,PND,113,6022,10
3571,5,0,PND,113,6023,10
3572,4,0,PGP,125,31,10
3573,60,0,LBD,125,3851,10
3574,60,0,LBD,125,3852,10
3575,60,0,LBD,125,3853,10
3576,60,0,LBD,125,3875,10
3577,60,0,LBD,125,3876,10
3578,60,0,LBD,125,3877,10
3579,5,0,PGP,125,4176,10
3580,5,0,PND,125,6022,10
3581,5,0,PND,125,6023,10
3582,4,0,PGP,132,31,10
3583,60,0,LGP,132,1572,10
3584,60,0,LGP,132,1573,10
3585,0.5,0,PGP,132,3654,10
3586,0.5,0,PGP,132,3711,10
3587,60,0,LBD,132,3851,10
3588,60,0,LBD,132,3852,10
3589,60,0,LBD,132,3853,10
3590,60,0,LBD,132,3875,10
3591,60,0,LBD,132,3876,10
3592,60,0,LBD,132,3877,10
3593,40,0,LGP,132,3882,10
3594,60,0,LBD,132,3918,10
3595,1,0,PGP,132,3925,10
3596,1,0,PGP,132,3957,10
3597,100,0,LBD,132,4069,10
3598,5,0,PND,132,4084,10
3599,5,0,PND,132,4142,10
3600,5,0,PGP,132,4176,10
3601,5,0,PND,132,6022,10
3602,5,0,PND,132,6023,10
3603,4,0,PGP,118,31,10
3604,6000,0,WND,118,297,10
3605,60,0,LND,118,355,10
3606,60,0,LID,118,439,10
3607,3,0,LGP,118,1970,10
3608,60,0,LCB,118,2326,10
3609,60,0,LBD,118,2502,10
3610,60,0,LBD,118,2653,10
3611,100,0,LGP,118,3251,10
3612,80,0,LGP,118,3381,10
3613,5,0,PND,118,3474,10
3614,0.5,0,PGP,118,3654,10
3615,3000,0,WBD,118,3661,10
3616,100,0,LBD,118,3666,10
3617,0.5,0,PGP,118,3711,10
3618,80,0,LBD,118,3725,10
3619,100,0,LBD,118,3726,10
3620,70,0,LGP,118,3866,10
3621,5,0,PGP,118,3872,10
3622,150,0,LGP,118,3881,10
3623,5,0,PGP,118,3893,10
3624,5,0,PBD,118,3908,10
3625,60,0,LBD,118,3918,10
3626,1,0,PGP,118,3925,10
3627,100,0,LGP,118,3943,10
3628,2000,0,WBD,118,3947,10
3629,3,0,PGP,118,3953,10
3630,1,0,PGP,118,3957,10
3631,1,0,PGP,118,4000,10
3632,7,0,PND,118,4060,10
3633,100,0,LBD,118,4069,10
3634,5,0,PND,118,4084,10
3635,10,0,PBD,118,4108,10
3636,3,0,LGP,118,4119,10
3637,5,0,PND,118,4142,10
3638,5,0,PGP,118,4176,10
3639,80,0,LBD,118,6001,10
3640,80,0,LBD,118,6003,10
3641,5,0,PND,118,6013,10
3642,5,0,PND,118,6015,10
3643,5,0,PND,118,6016,10
3644,5,0,PND,118,6022,10
3645,5,0,PND,118,6023,10
3646,4,0,PGP,112,31,10
3647,6000,0,WND,112,297,10
3648,60,0,LND,112,355,10
3649,60,0,LID,112,439,10
3650,3,0,LGP,112,1970,10
3651,60,0,LCB,112,2326,10
3652,60,0,LBD,112,2502,10
3653,60,0,LBD,112,2653,10
3654,100,0,LGP,112,3251,10
3655,80,0,LGP,112,3381,10
3656,5,0,PND,112,3474,10
3657,0.5,0,PGP,112,3654,10
3658,3000,0,WBD,112,3661,10
3659,100,0,LBD,112,3666,10
3660,0.5,0,PGP,112,3711,10
3661,80,0,LBD,112,3725,10
3662,100,0,LBD,112,3726,10
3663,70,0,LGP,112,3866,10
3664,5,0,PGP,112,3872,10
3665,150,0,LGP,112,3881,10
3666,5,0,PGP,112,3893,10
3667,5,0,PBD,112,3908,10
3668,60,0,LBD,112,3918,10
3669,1,0,PGP,112,3925,10
3670,100,0,LGP,112,3943,10
3671,2000,0,WBD,112,3947,10
3672,3,0,PGP,112,3953,10
3673,1,0,PGP,112,3957,10
3674,1,0,PGP,112,4000,10
3675,7,0,PND,112,4060,10
3676,100,0,LBD,112,4069,10
3677,5,0,PND,112,4084,10
3678,10,0,PBD,112,4108,10
3679,3,0,LGP,112,4119,10
3680,5,0,PND,112,4142,10
3681,5,0,PGP,112,4176,10
3682,80,0,LBD,112,6001,10
3683,80,0,LBD,112,6003,10
3684,5,0,PND,112,6013,10
3685,5,0,PND,112,6015,10
3686,5,0,PND,112,6016,10
3687,5,0,PND,112,6022,10
3688,5,0,PND,112,6023,10
3689,4,0,PGP,124,31,10
3690,60,0,LBD,124,2502,10
3691,60,0,LBD,124,2653,10
3692,100,0,LGP,124,3251,10
3693,100,0,LBD,124,3666,10
3694,80,0,LBD,124,3725,10
3695,100,0,LBD,124,3726,10
3696,70,0,LGP,124,3866,10
3697,5,0,PGP,124,3872,10
3698,150,0,LGP,124,3881,10
3699,5,0,PBD,124,3908,10
3700,100,0,LGP,124,3943,10
3701,3,0,PGP,124,3953,10
3702,1,0,PGP,124,4000,10
3703,10,0,PBD,124,4108,10
3704,3,0,LGP,124,4119,10
3705,5,0,PGP,124,4176,10
3706,80,0,LBD,124,6001,10
3707,80,0,LBD,124,6003,10
3708,5,0,PND,124,6013,10
3709,5,0,PND,124,6015,10
3710,5,0,PND,124,6016,10
3711,5,0,PND,124,6022,10
3712,5,0,PND,124,6023,10
3713,4,0,PGP,131,31,10
3714,6000,0,WND,131,297,10
3715,60,0,LND,131,355,10
3716,60,0,LID,131,439,10
3717,3,0,LGP,131,1970,10
3718,60,0,LCB,131,2326,10
3719,60,0,LBD,131,2502,10
3720,100,0,LGP,131,3251,10
3721,80,0,LGP,131,3381,10
3722,5,0,PND,131,3474,10
3723,0.5,0,PGP,131,3654,10
3724,3000,0,WBD,131,3661,10
3725,100,0,LBD,131,3666,10
3726,0.5,0,PGP,131,3711,10
3727,80,0,LBD,131,3725,10
3728,100,0,LBD,131,3726,10
3729,70,0,LGP,131,3866,10
3730,5,0,PGP,131,3872,10
3731,150,0,LGP,131,3881,10
3732,5,0,PGP,131,3893,10
3733,5,0,PBD,131,3908,10
3734,60,0,LBD,131,3918,10
3735,1,0,PGP,131,3925,10
3736,100,0,LGP,131,3943,10
3737,2000,0,WBD,131,3947,10
3738,3,0,PGP,131,3953,10
3739,1,0,PGP,131,3957,10
3740,1,0,PGP,131,4000,10
3741,7,0,PND,131,4060,10
3742,100,0,LBD,131,4069,10
3743,5,0,PND,131,4084,10
3744,10,0,PBD,131,4108,10
3745,3,0,LGP,131,4119,10
3746,5,0,PND,131,4142,10
3747,5,0,PGP,131,4176,10
3748,80,0,LBD,131,6003,10
3749,5,0,PND,131,6013,10
3750,5,0,PND,131,6015,10
3751,5,0,PND,131,6016,10
3752,5,0,PND,131,6022,10
3753,5,0,PND,131,6023,10
3754,4,0,PGP,120,31,10
3755,6000,0,WND,120,297,10
3756,40,0,LGP,120,1245,10
3757,40,0,LGP,120,1392,10
3758,60,0,LGP,120,1572,10
3759,60,0,LGP,120,1573,10
3760,40,0,LGP,120,2307,10
3761,5,0,LGP,120,2359,10
3762,5,0,PBD,120,3420,10
3763,0.5,0,PGP,120,3654,10
3764,0.5,0,PGP,120,3711,10
3765,60,0,LBD,120,3851,10
3766,60,0,LBD,120,3852,10
3767,60,0,LBD,120,3853,10
3768,60,0,LBD,120,3875,10
3769,60,0,LBD,120,3876,10
3770,60,0,LBD,120,3877,10
3771,1,0,PGP,120,3896,10
3772,60,0,LBD,120,3918,10
3773,1,0,PGP,120,3925,10
3774,40,0,LGP,120,3928,10
3775,1,0,PGP,120,3957,10
3776,7,0,PND,120,4060,10
3777,100,0,LBD,120,4069,10
3778,5,0,PND,120,4084,10
3779,40,0,LND,120,4088,10
3780,10,0,PBD,120,4108,10
3781,5,0,PND,120,4142,10
3782,5,0,PGP,120,4176,10
3783,5,0,PND,120,6022,10
3784,5,0,PND,120,6023,10
3785,4,0,PGP,114,31,10
3786,6000,0,WND,114,297,10
3787,40,0,LGP,114,1245,10
3788,40,0,LGP,114,1392,10
3789,60,0,LGP,114,1572,10
3790,60,0,LGP,114,1573,10
3791,40,0,LGP,114,2307,10
3792,5,0,LGP,114,2359,10
3793,5,0,PBD,114,3420,10
3794,0.5,0,PGP,114,3654,10
3795,0.5,0,PGP,114,3711,10
3796,60,0,LBD,114,3851,10
3797,60,0,LBD,114,3852,10
3798,60,0,LBD,114,3853,10
3799,60,0,LBD,114,3875,10
3800,60,0,LBD,114,3876,10
3801,60,0,LBD,114,3877,10
3802,1,0,PGP,114,3896,10
3803,60,0,LBD,114,3918,10
3804,1,0,PGP,114,3925,10
3805,40,0,LGP,114,3928,10
3806,1,0,PGP,114,3957,10
3807,7,0,PND,114,4060,10
3808,100,0,LBD,114,4069,10
3809,5,0,PND,114,4084,10
3810,40,0,LND,114,4088,10
3811,10,0,PBD,114,4108,10
3812,5,0,PND,114,4142,10
3813,5,0,PGP,114,4176,10
3814,5,0,PND,114,6022,10
3815,5,0,PND,114,6023,10
3816,4,0,PGP,126,31,10
3817,60,0,LBD,126,3851,10
3818,60,0,LBD,126,3852,10
3819,60,0,LBD,126,3853,10
3820,60,0,LBD,126,3875,10
3821,60,0,LBD,126,3876,10
3822,60,0,LBD,126,3877,10
3823,1,0,PGP,126,3896,10
3824,3,0,PND,126,4088,10
3825,10,0,PBD,126,4108,10
3826,5,0,PGP,126,4176,10
3827,5,0,PND,126,6022,10
3828,5,0,PND,126,6023,10
3829,4,0,PGP,133,31,10
3830,6000,0,WND,133,297,10
3831,40,0,LGP,133,1245,10
3832,40,0,LGP,133,1392,10
3833,60,0,LGP,133,1572,10
3834,60,0,LGP,133,1573,10
3835,40,0,LGP,133,2307,10
3836,5,0,LGP,133,2359,10
3837,5,0,PBD,133,3420,10
3838,0.5,0,PGP,133,3654,10
3839,0.5,0,PGP,133,3711,10
3840,60,0,LBD,133,3851,10
3841,60,0,LBD,133,3852,10
3842,60,0,LBD,133,3853,10
3843,60,0,LBD,133,3875,10
3844,60,0,LBD,133,3876,10
3845,60,0,LBD,133,3877,10
3846,1,0,PGP,133,3896,10
3847,60,0,LBD,133,3918,10
3848,1,0,PGP,133,3925,10
3849,40,0,LGP,133,3928,10
3850,1,0,PGP,133,3957,10
3851,7,0,PND,133,4060,10
3852,100,0,LBD,133,4069,10
3853,5,0,PND,133,4084,10
3854,40,0,LND,133,4088,10
3855,10,0,PBD,133,4108,10
3856,5,0,PND,133,4142,10
3857,5,0,PGP,133,4176,10
3858,5,0,PND,133,6022,10
3859,5,0,PND,133,6023,10
3860,1,0,PGP,147,3840,11
3861,0.5,0,PGP,147,4073,11
3862,0.5,0,PGP,147,4074,11
3863,0.5,0,PGP,147,4076,11
3864,0.5,0,PGP,147,4196,11
3865,1000,3,FGP,140,16,11
3866,5,0,PBD,140,16,11
3867,5,0,PBD,140,20,11
3868,5,0,PGP,140,31,11
3869,5,0,PND,140,355,11
3870,5,0,PBD,140,416,11
3871,5,0,PBD,140,418,11
3872,5,0,PBD,140,435,11
3873,5,0,PBD,140,436,11
3874,10,0,PBD,140,476,11
3875,1,0,PGP,140,1279,11
3876,1000,1,FGP,140,1375,11
3877,1000,1,FGP,140,1376,11
3878,6000,0,WBD,140,1376,11
3879,1000,1,FGP,140,1392,11
3880,2,0,PGP,140,1392,11
3881,6000,0,WBD,140,1392,11
3882,1,0,PGP,140,1572,11
3883,1,0,PGP,140,1573,11
3884,1.7,0,PCB,140,1872,11
